TXA_ITIS,TXA_Level,TXA_Name,TXA_Binomial,TXA_Parent,TXA_Author,TXA_Year,TXA_CAAB,USER,TXA_Time,TXA_Group,TXA_ReleaseDate,TXA_ExpReleaseDate,TXA_Created_At,TXA_Updated_At,TXA_WoRMsID,TXA_ProfileStatus,created,created_by,updated,updated_by
206908,143,japonica,Perophora japonica,159136,"Oka, 1927&nbsp;",NA,NA,ITIS,2004-01-29 10:54:24,Tunicates,2013-01-01,2099-01-01,NA,NA,NA,Approved,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
206934,138,Thalassinidea,NA,96105,"Latreille, 1831 2003-09-26",NA,NA,ITIS,NA,NA,2040-01-01,2099-01-01,NA,NA,NA,NA,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
206942,139,Alpheoidea,NA,96106,"Rafinesque, 1815",NA,NA,ITIS,2006-09-06 15:18:18,NA,2040-01-01,2099-01-01,NA,NA,NA,NA,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
206943,140,Lysmatidae,NA,206942,,NA,NA,NA,NA,Crustaceans-Shrimp,2022-06-02,NA,NA,NA,NA,Approved,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
206949,139,Hippoidea,NA,97698,"Latreille, 1825",NA,NA,ITIS,NA,NA,2040-01-01,2099-01-01,NA,NA,NA,NA,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
206958,139,Cancroidea,NA,98276,"Latreille, 1802",NA,NA,ITIS,2006-08-04 09:06:05,NA,2040-01-01,2099-01-01,NA,NA,NA,NA,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
206959,139,Portunoidea,NA,98276,"Rafinesque, 1815",NA,NA,ITIS,2001-05-25 13:18:41,NA,2040-01-01,2099-01-01,NA,NA,NA,NA,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
206960,139,Xanthoidea,NA,98276,"Macleay, 1838",NA,NA,ITIS,2001-09-11 15:28:56,NA,2040-01-01,2099-01-01,NA,NA,NA,NA,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
206961,139,Grapsoidea,NA,98276,"Macleay, 1838",NA,NA,ITIS,2001-09-04 14:48:57,NA,2040-01-01,2099-01-01,NA,NA,NA,NA,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
208674,142,Apalone,NA,173845,"Rafinesque, 1832",NA,NA,ITIS,2001-09-11 16:15:17,NA,2040-01-01,2099-01-01,NA,NA,NA,NA,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
208680,143,spinifera,Apalone spinifera,208674,"Lesueur, 1827",NA,NA,ITIS,2001-09-11 16:15:17,Reptiles-Turtles,2040-01-01,2099-01-01,NA,NA,NA,Started,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
208696,142,Pelodiscus,NA,173845,"Fitzinger, 1835",NA,NA,ITIS,NA,NA,2040-01-01,2099-01-01,NA,NA,NA,NA,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
208697,143,sinensis,Pelodiscus sinensis,208696,"Wiegmann, 1834 2001-06-11",NA,NA,ITIS,NA,Reptiles-Turtles,2040-01-01,2099-01-01,NA,NA,NA,Started,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
331030,132,Vertebrata,NA,158852,,NA,NA,NA,2001-05-23 17:05:06,NA,2040-01-01,2099-01-01,NA,NA,NA,NA,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
331092,139,Patelloidea,NA,69461,,NA,NA,ITIS,2003-06-11 16:21:39,NA,2040-01-01,2099-01-01,NA,NA,NA,NA,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
331125,139,Trochacea,NA,69461,,NA,NA,ITIS,2003-06-11 15:58:59,NA,2040-01-01,2099-01-01,NA,NA,NA,NA,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
331138,141,Monodontinae,NA,69794,,NA,NA,ITIS,2003-06-12 10:37:42,NA,2040-01-01,2099-01-01,NA,NA,NA,NA,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
331156,141,Trochinae,NA,69794,,NA,NA,ITIS,NA,NA,2040-01-01,2099-01-01,NA,NA,NA,NA,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
331218,141,Astraeinae,NA,70068,,NA,NA,ITIS,2003-06-11 15:58:59,NA,2040-01-01,2099-01-01,NA,NA,NA,NA,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
331221,142,Guildfordia,NA,331218,"Gray, 1850 2002-08-06",NA,NA,ITIS,2003-06-11 15:58:59,NA,2040-01-01,2099-01-01,NA,NA,NA,NA,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
331532,137,Unipeltata,NA,99140,"Latreille, 1825",NA,NA,ITIS,2003-12-05 08:58:28,NA,2040-01-01,2099-01-01,NA,NA,NA,NA,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
331540,139,Lysiosquilloidea,NA,331532,"Giesbrecht, 1910",NA,NA,ITIS,2003-12-05 08:58:28,NA,2040-01-01,2099-01-01,NA,NA,NA,NA,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
331620,139,Janiroidea,NA,92650,"Sars, 1897",NA,NA,ITIS,2006-09-06 15:00:46,NA,2040-01-01,2099-01-01,NA,NA,NA,NA,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
331642,138,Ligiamorpha,NA,93223,"Vandel, 1943",NA,NA,ITIS,2001-05-24 11:53:44,NA,2040-01-01,2099-01-01,NA,NA,NA,NA,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
331653,140,Halophilosciidae,NA,331642,"Verhoeff, 1908",NA,NA,ITIS,2003-10-06 10:40:23,NA,2040-01-01,2099-01-01,NA,NA,NA,NA,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
331680,136,Leptostraca,NA,89788,"Claus, 1880",NA,NA,ITIS,2003-08-28 12:02:11,NA,2040-01-01,2099-01-01,NA,NA,NA,NA,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
331702,143,inopinus,Pseudodiaptomus inopinus,85848,"Burckhardt, 1913",NA,NA,ITIS,2001-09-11 16:01:56,Crustaceans-Copepods,2015-07-09,2015-05-18,NA,NA,NA,Approved,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
500022,136,Fabales,NA,24056,,NA,NA,ITIS,2001-09-11 15:58:46,NA,2040-01-01,2099-01-01,NA,NA,NA,NA,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
500030,136,Rhizophorales,NA,24056,,NA,NA,ITIS,NA,NA,2040-01-01,2099-01-01,NA,NA,NA,NA,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
500033,136,Solanales,NA,29909,,NA,NA,ITIS,2001-09-11 16:10:26,NA,2040-01-01,2099-01-01,NA,NA,NA,NA,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
500036,140,Acoraceae,NA,42520,,NA,NA,ITIS,2006-07-06 09:13:49,NA,2040-01-01,2099-01-01,NA,NA,NA,NA,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
500059,140,Fabaceae,NA,500022,,NA,NA,ITIS,2001-09-11 15:58:46,NA,2040-01-01,2099-01-01,NA,NA,NA,NA,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
500160,142,Bruguiera,NA,27789,Lam.,NA,NA,ITIS,NA,NA,2040-01-01,2099-01-01,NA,NA,NA,NA,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
500169,142,Calibrachoa,NA,30411,Llave & Lex.,NA,NA,ITIS,2001-09-11 16:10:26,NA,2040-01-01,2099-01-01,NA,NA,NA,NA,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
500308,142,Hainardia,NA,40351,W. Greuter,NA,NA,ITIS,2006-07-06 09:29:40,NA,2040-01-01,2099-01-01,NA,NA,NA,NA,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
500339,142,Hydrocharis,NA,38935,L.,NA,NA,ITIS,2006-07-06 09:30:33,NA,2040-01-01,2099-01-01,NA,NA,NA,NA,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
500363,142,Kyllinga,NA,39357,Rottb.,NA,NA,ITIS,2001-09-11 16:00:14,NA,2040-01-01,2099-01-01,NA,NA,NA,NA,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
500920,142,Schoenoplectus,NA,39357,(Reichenb.) Palla,NA,NA,ITIS,2006-07-06 16:02:49,NA,2040-01-01,2099-01-01,NA,NA,NA,NA,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
501077,143,gymnorrhiza,Bruguiera gymnorrhiza,500160,L. Lam. 2000-03-15,NA,NA,ITIS,NA,Plants,2040-01-01,2099-01-01,NA,NA,NA,Started,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
501120,143,parviflora,Calibrachoa parviflora,500169,Juss. D'Arcy,NA,NA,ITIS,2001-09-11 16:10:26,Plants,2040-01-01,2099-01-01,NA,NA,NA,Started,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
501212,143,distans,Carex distans,39369,L.,NA,NA,ITIS,2001-09-11 15:56:28,Plants,2040-01-01,2099-01-01,NA,NA,NA,Started,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
502232,143,ambigua,Elatine ambigua,21403,Wight 2000-03-15,NA,NA,ITIS,2006-07-06 09:27:12,Plants,2040-01-01,2099-01-01,NA,NA,NA,Started,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
502867,143,cylindrica,Hainardia cylindrica,500308,Willd. W. Greuter 2000-03-15,NA,NA,ITIS,2006-07-06 09:29:40,Plants,2040-01-01,2099-01-01,NA,NA,NA,Started,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
503098,143,morsus-ranae,Hydrocharis morsus-ranae,500339,L. 2004-02-23,NA,NA,ITIS,2006-07-06 09:30:33,Plants,2040-01-01,2099-01-01,NA,NA,NA,Started,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
503251,143,gerardii,Juncus gerardii,39220,Loisel. 2000-03-15,NA,NA,ITIS,NA,Plants,2040-01-01,2099-01-01,NA,NA,NA,Started,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
503264,143,subnodulosus,Juncus subnodulosus,39220,Schrank,NA,NA,ITIS,2001-09-11 16:15:55,Plants,2040-01-01,2099-01-01,NA,NA,NA,Started,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
503379,143,latifolium,Lepidium latifolium,22953,L.,NA,NA,ITIS,2001-09-11 16:03:12,Plants,2040-01-01,2099-01-01,NA,NA,NA,Started,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
503467,143,australis,Limosella australis,33205,R. Br. 2003-03-12,NA,NA,ITIS,2006-07-06 15:55:50,Plants,2040-01-01,2099-01-01,NA,NA,NA,Started,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
503751,143,gracilis,Mentha X gracilis,32264,Sole pro sp. 2000-03-15,NA,NA,ITIS,NA,Plants,2040-01-01,2099-01-01,NA,NA,NA,Started,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
503904,143,aquaticum,Myriophyllum aquaticum,27034,Vell. Verdc.,NA,NA,ITIS,2001-09-11 15:49:11,Plants,2040-01-01,2099-01-01,NA,NA,NA,Started,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
504989,143,soda,Salsola soda,20654,L. 2004-02-23,NA,NA,ITIS,2006-07-06 16:04:06,Plants,2040-01-01,2099-01-01,NA,NA,NA,Started,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
505302,143,anglica,Spartina anglica,41266,C.E. Hubbard 2000-03-15,NA,NA,ITIS,2003-11-24 14:23:03,Plants,2040-01-01,2099-01-01,NA,NA,NA,Started,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
505303,143,densiflora,Spartina densiflora,41266,Brongn. 2000-03-15,NA,NA,ITIS,2003-11-20 16:20:37,Plants,2040-01-01,2099-01-01,NA,NA,NA,Started,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
505308,143,maritima,Spergularia maritima,20150,All. Chiov.,NA,NA,ITIS,2001-09-11 16:05:42,Plants,2040-01-01,2099-01-01,NA,NA,NA,Started,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
505809,143,japonica,Zostera japonica,39073,Aschers. & Graebn. 2000-03-15,NA,NA,ITIS,2003-11-20 16:21:34,Plants,2040-01-01,2099-01-01,NA,NA,NA,Started,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
506840,143,marina,Avicennia marina,32136,Forsk. Vierh. 2000-03-15,NA,NA,ITIS,NA,Plants,2040-01-01,2099-01-01,NA,NA,NA,Started,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
507039,143,gracillima,Kyllinga gracillima,500363,Miq.,NA,NA,ITIS,2001-09-11 16:00:14,Plants,2040-01-01,2099-01-01,NA,NA,NA,Started,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
507099,143,strigosa,Parapholis strigosa,41068,Dumort. C.E. Hubbard 2000-03-15,NA,NA,ITIS,2006-07-06 15:36:46,Plants,2040-01-01,2099-01-01,NA,NA,NA,Started,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
507722,143,chinensis,Lobelia chinensis,34503,Lour.,NA,NA,ITIS,2001-09-11 15:53:21,Plants,2040-01-01,2099-01-01,NA,NA,NA,Started,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
508148,143,triqueter,Schoenoplectus triqueter,500920,L. Palla 2000-03-15,NA,NA,ITIS,2006-07-06 16:02:49,Plants,2040-01-01,2099-01-01,NA,NA,NA,Started,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
524733,211,maritima,Suaeda maritima ssp. maritima,20662,L. Dumort. 2000-03-15,NA,NA,ITIS,2006-07-06 15:50:02,Plants,2040-01-01,2099-01-01,NA,NA,NA,NA,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
531122,212,salina,Spergularia salina var. salina,20150,J & K. Presl 2000-03-15,NA,NA,ITIS,2006-07-06 15:48:57,Plants,2040-01-01,2099-01-01,NA,NA,NA,NA,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
542315,142,Paracerceis,NA,92283,"Hansen, 1905",NA,NA,ITIS,NA,NA,2040-01-01,2099-01-01,NA,NA,NA,NA,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
542384,142,Probopyrus,NA,93108,"Giard and Bonnier, 1888",NA,NA,ITIS,NA,NA,2040-01-01,2099-01-01,NA,NA,NA,NA,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
544802,143,serricaudis,Ianiropsis serricaudis,92844,"Gurjanova, 1936",NA,NA,ITIS,2001-09-11 16:14:33,Crustaceans-Isopods,2016-06-20,2016-05-01,NA,NA,NA,Approved,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
546038,143,sculpta,Paracerceis sculpta,542315,"(Holmes, 1904)",NA,NA,ITIS,NA,Crustaceans-Isopods,2017-06-21,2016-05-01,NA,NA,NA,Approved,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
546457,143,pandalicola,Probopyrus pandalicola,542384,"Packard, 1879 1996-11-07",NA,NA,ITIS,NA,Crustaceans-Isopods,2040-01-01,2016-05-01,NA,NA,NA,Started,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
546963,143,laticauda,Synidotea laticauda,92566,"Benedict, 1897",NA,NA,ITIS,2001-09-11 16:03:01,Crustaceans-Isopods,2016-06-20,2016-05-01,NA,NA,NA,Approved,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
550441,143,marinus,Pseudodiaptomus marinus,85848,"Sato, 1913",NA,NA,ITIS,2001-09-11 16:05:31,Crustaceans-Copepods,2015-07-09,2015-05-18,NA,NA,NA,Approved,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
550562,143,dolomieu,Micropterus dolomieu,168158,"Lacépède, 1802",NA,NA,ITIS,2001-09-05 15:51:21,Fishes,2040-01-01,2099-01-01,NA,NA,NA,Started,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
550569,141,Gadinae,NA,164701,,NA,NA,ITIS,2001-09-11 16:07:48,NA,2040-01-01,2099-01-01,NA,NA,NA,NA,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
550570,141,Lotinae,NA,164701,,NA,NA,ITIS,2006-09-08 14:39:37,NA,2040-01-01,2099-01-01,NA,NA,NA,NA,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
551082,143,ongus,Epinephelus ongus,167694,"Bloch, 1790 2002-12-02",NA,NA,ITIS,NA,Fishes,2040-01-01,2099-01-01,NA,NA,NA,Started,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
551155,141,Alosinae,NA,161700,,NA,NA,ITIS,2001-09-11 16:13:43,NA,2040-01-01,2099-01-01,NA,NA,NA,NA,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
551156,141,Dorosomatinae,NA,161700,,NA,NA,ITIS,2001-09-11 15:28:13,NA,2040-01-01,2099-01-01,NA,NA,NA,NA,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
551499,136,Orectolobiformes,NA,563987,,NA,NA,ITIS,NA,NA,2040-01-01,2099-01-01,NA,NA,NA,NA,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
551682,143,vannamei,Penaeus vannamei,95603,"(Boone, 1931)",NA,NA,ITIS,2003-10-15 13:52:30,Crustaceans-Shrimp,2013-01-01,2099-01-01,NA,NA,NA,Approved,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
551734,136,Crocodilia,NA,173747,,NA,NA,ITIS,2001-09-11 15:28:37,NA,2040-01-01,2099-01-01,NA,NA,NA,NA,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
551771,143,mississippiensis,Alligator mississippiensis,174366,"Daudin, 1801",NA,NA,ITIS,2001-09-11 16:07:13,Reptiles-Crocodilians,2040-01-01,2099-01-01,NA,NA,NA,Started,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
552299,138,Hystricognathi,NA,584569,"Tullberg, 1899",NA,NA,ITIS,2006-09-11 16:08:46,NA,2040-01-01,2099-01-01,NA,NA,NA,NA,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
552303,137,Caniformia,NA,180539,,NA,NA,ITIS,2001-06-01 16:28:21,NA,2040-01-01,2099-01-01,NA,NA,NA,NA,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
552325,141,Arvicolinae,NA,180360,"Gray, 1821",NA,NA,ITIS,2006-09-11 16:09:26,NA,2040-01-01,2099-01-01,NA,NA,NA,NA,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
552328,141,Murinae,NA,180360,"Illiger, 1815",NA,NA,ITIS,2006-09-11 16:10:15,NA,2040-01-01,2099-01-01,NA,NA,NA,NA,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
552351,141,Cercopithecinae,NA,180096,"Gray, 1821",NA,NA,ITIS,2002-02-12 15:33:12,NA,2040-01-01,2099-01-01,NA,NA,NA,NA,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
552366,141,Procyoninae,NA,180573,"Gray, 1825",NA,NA,ITIS,2001-06-01 16:28:21,NA,2040-01-01,2099-01-01,NA,NA,NA,NA,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
552374,142,Chlorocebus,NA,552351,"Gray, 1870",NA,NA,ITIS,2002-02-12 15:33:12,NA,2040-01-01,2099-01-01,NA,NA,NA,NA,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
552515,143,aethiops,Chlorocebus aethiops,552374,"Linnaeus, 1758",NA,NA,ITIS,2002-02-12 15:33:12,Mammals,2040-01-01,2099-01-01,NA,NA,NA,Started,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
552909,141,Nephropinae,NA,97307,"Dana, 1852",NA,NA,ITIS,2001-09-11 15:26:51,NA,2040-01-01,2099-01-01,NA,NA,NA,NA,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
553120,134,Neopterygii,NA,161061,,NA,NA,NA,2001-05-23 17:05:06,NA,2040-01-01,2099-01-01,NA,NA,NA,NA,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
553129,136,Characiformes,NA,162845,,NA,NA,ITIS,2006-09-08 14:16:10,NA,2040-01-01,2099-01-01,NA,NA,NA,NA,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
553130,136,Cyprinodontiformes,NA,166082,,NA,NA,ITIS,2001-09-11 14:10:52,NA,2040-01-01,2099-01-01,NA,NA,NA,NA,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
553131,136,Esociformes,NA,161928,,NA,NA,NA,2001-05-23 17:05:06,NA,2040-01-01,2099-01-01,NA,NA,NA,NA,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
553133,136,Osmeriformes,NA,161928,,NA,NA,ITIS,2001-09-11 16:07:42,NA,2040-01-01,2099-01-01,NA,NA,NA,NA,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
553145,137,Osmeroidei,NA,553133,,NA,NA,ITIS,2001-09-11 16:07:42,NA,2040-01-01,2099-01-01,NA,NA,NA,NA,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
553171,137,Chanoidei,NA,638794,,NA,NA,ITIS,NA,NA,2040-01-01,2099-01-01,NA,NA,NA,NA,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
553174,140,Fundulidae,NA,165614,,NA,NA,ITIS,2001-09-11 15:28:59,NA,2040-01-01,2099-01-01,NA,NA,NA,NA,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
553178,140,Ephippidae,NA,172249,,NA,NA,ITIS,2006-09-11 15:35:49,NA,2040-01-01,2099-01-01,NA,NA,NA,NA,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
553216,140,Grammatidae,NA,167641,,NA,NA,ITIS,2006-09-08 14:27:37,NA,2040-01-01,2099-01-01,NA,NA,NA,NA,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
553231,140,Zanclidae,NA,172249,,NA,NA,ITIS,2006-09-11 15:51:25,NA,2040-01-01,2099-01-01,NA,NA,NA,NA,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
553237,140,Pomacanthidae,NA,167641,,NA,NA,ITIS,2006-09-08 14:31:42,NA,2040-01-01,2099-01-01,NA,NA,NA,NA,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
553244,142,Sarotherodon,NA,169770,"Rueppell, 1852",NA,NA,ITIS,2001-09-11 16:06:32,NA,2040-01-01,2099-01-01,NA,NA,NA,NA,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
553245,142,Butis,NA,172171,"Bleeker, 1856",NA,NA,ITIS,NA,NA,2040-01-01,2099-01-01,NA,NA,NA,NA,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
553264,142,Hoplosternum,NA,679385,"Gill, 1858",NA,NA,ITIS,2006-09-08 14:33:02,NA,2040-01-01,2099-01-01,NA,NA,NA,NA,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
553278,143,orcuttii,Gila orcuttii,163541,"Eigenmann and Eigenmann, 1890 2004-01-27",NA,NA,ITIS,2006-09-08 14:22:27,Fishes,2019-01-09,2099-01-01,NA,NA,NA,Approved,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
553306,143,letourneuxi,Hemichromis letourneuxi,169805,"Sauvage, 1880 2002-12-02",NA,NA,ITIS,2006-09-08 14:29:07,Fishes,2040-01-01,2099-01-01,NA,NA,NA,Started,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
553308,143,aureus,Oreochromis aureus,170014,"Steindachner, 1864",NA,NA,ITIS,2001-09-11 15:50:19,Fishes,2040-01-01,2099-01-01,NA,NA,NA,Started,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
553310,143,niloticus,Oreochromis niloticus,170014,"Linnaeus, 1758 2004-04-09",NA,NA,ITIS,2004-09-09 16:13:24,Fishes,2040-01-01,2099-01-01,NA,NA,NA,Started,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
553311,143,melanotheron,Sarotherodon melanotheron,553244,"Rueppell, 1852",NA,NA,ITIS,2001-09-11 16:06:32,Fishes,2040-01-01,2099-01-01,NA,NA,NA,Started,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
553361,143,bifasciatus,Tridentiger bifasciatus,171911,"Steindachner, 1881",NA,NA,ITIS,2001-09-11 15:51:23,Fishes,2018-05-24,2099-01-01,NA,NA,NA,Approved,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
553422,211,irideus,Oncorhynchus mykiss irideus,161989,"Gibbons, 1955",NA,NA,NA,2001-05-23 17:07:05,Fishes,2040-01-01,2099-01-01,NA,NA,NA,NA,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
553423,211,mykiss,Oncorhynchus mykiss mykiss,161989,"Walbaum, 1792",NA,NA,NA,2001-05-23 17:07:09,Fishes,2040-01-01,2099-01-01,NA,NA,NA,NA,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
553430,211,nelsoni,Oncorhynchus mykiss nelsoni,161989,"Evermann, 1908",NA,NA,NA,2001-05-23 17:07:13,Fishes,2040-01-01,2099-01-01,NA,NA,NA,NA,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
553909,143,aegyptiacus,Alopochen aegyptiacus,175213,"Linnaeus, 1766 2004-01-22",NA,NA,ITIS,2006-08-21 09:13:56,Birds,2040-01-01,2099-01-01,NA,NA,NA,Started,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
555667,134,Palpata,NA,64358,,NA,NA,ITIS,2001-08-31 11:06:23,NA,2040-01-01,2099-01-01,NA,NA,NA,NA,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
555668,134,Scolecida,NA,64358,,NA,NA,ITIS,2003-05-23 09:11:32,NA,2040-01-01,2099-01-01,NA,NA,NA,NA,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
555669,136,Canalipalpata,NA,555667,,NA,NA,ITIS,2001-08-31 11:06:23,NA,2040-01-01,2099-01-01,NA,NA,NA,NA,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
555670,136,Aciculata,NA,555667,,NA,NA,ITIS,2001-09-11 15:26:39,NA,2040-01-01,2099-01-01,NA,NA,NA,NA,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
555671,137,Sabellida,NA,555669,,NA,NA,ITIS,2001-09-11 09:56:20,NA,2040-01-01,2099-01-01,NA,NA,NA,NA,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
555672,137,Terebellida,NA,555669,,NA,NA,ITIS,2001-09-11 15:26:54,NA,2040-01-01,2099-01-01,NA,NA,NA,NA,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
555673,137,Spionida,NA,555669,,NA,NA,ITIS,2001-08-31 11:06:23,NA,2040-01-01,2099-01-01,NA,NA,NA,NA,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
555674,137,Phyllodocida,NA,555670,,NA,NA,ITIS,2001-09-11 15:26:39,NA,2040-01-01,2099-01-01,NA,NA,NA,NA,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
555675,137,Eunicida,NA,555670,,NA,NA,ITIS,2003-05-28 09:19:48,NA,2040-01-01,2099-01-01,NA,NA,NA,NA,2023-11-16 10:42:11,NA,2023-11-16 10:42:11,NA
